gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1660905755					08/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000056	000056		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Aguada Florencio																																																								11/14/73												Oreopholus ruficollis								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Oreopholus				ruficollis			N/A							
1660905754					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000070	000070		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Pilcaniyeu		5km E Perito Moreno																																																								11/18/73												Pardirallus sanguinolentus								Animalia	Chordata	Aves	Gruiformes		Rallidae				Pardirallus				sanguinolentus	subspecies		sanguinolentus							
1660905753					13/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000063	000063		A. Ceballos																																																																	Argentina		Río Negro	Bariloche		Puerto Pañuelo																																																								3/17/73												Gallinago paraguaiae								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Gallinago				paraguaiae			N/A							
1660905752					08/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000053	000053		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	San Antonio		Sierra grande																																																								1/7/74												Oreopholus ruficollis								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Oreopholus				ruficollis			N/A							
1660905751					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000073	000073		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Collón Curá																																																								2/17/74												Fulica sp.								Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica				N/A			N/A							
1660905750					22/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000060	000060		Andrés Gaspar Giai																																																																	Argentina		Río Negro	Pilcaniyeu		Paso Chacabuco																																																								12/21/71												Tringa melanoleuca								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Tringa				melanoleuca			N/A							
1660905749					08/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000059	000059		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	25 De Mayo		Jacobacci																																																								12/30/73												Oreopholus ruficollis								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Oreopholus				ruficollis			N/A							
1660905748					22/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000061	000061		Julio Rafael Contreras Roqué																																																																	Argentina		Chubut	Biedma		Puerto Lobos																																																								1/14/74												Tringa melanoleuca								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Tringa				melanoleuca			N/A							
1660905747					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000069	000069		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Pilcaniyeu		Los Dinamarqueses																																																								3/17/74												Pardirallus sanguinolentus								Animalia	Chordata	Aves	Gruiformes		Rallidae				Pardirallus				sanguinolentus	subspecies		sanguinolentus							
1660905746					01/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000065	000065		Andrés Gaspar Giai																																																																	Argentina		Chubut	Cushamen		Hoyo de Epuyen																																																								1/1/54												Podiceps rolland								Animalia	Chordata	Aves	Podicipediformes		Podicipedidae				Podiceps				rolland			N/A							
1660905745					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000054	000054		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Junín		Medrano R. Tunuyán																																																								1/14/75												Himantopus mexicanus								Animalia	Chordata	Aves	Charadriiformes		Recurvirostridae				Himantopus				mexicanus			N/A							
1660905744					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000072	000072		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	General Roca		Lago Pellegrini																																																								3/10/74												Gallinula melanops								Animalia	Chordata	Aves	Gruiformes		Rallidae				Gallinula				chloropus	subspecies		crassirostris							
1660905743					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000071	000071		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Tunuyán		Manzano Histórico																																																								11/27/74												Pardirallus sanguinolentus								Animalia	Chordata	Aves	Gruiformes		Rallidae				Pardirallus				sanguinolentus	subspecies		landbecki							
1660905742					08/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000058	000058		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Piedra del Aguila																																																								11/10/72												Oreopholus ruficollis								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Oreopholus				ruficollis			N/A							
1660905741					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000075	000075		A. Ceballos																																																																	Argentina		Neuquén	Los Lagos		Isla Victoria Puerto Radal																																																								10/16/72												Theristicus caudatus								Animalia	Chordata	Aves	Pelecaniformes		Threskiornithidae				Theristicus				caudatus			N/A							
1660905740					08/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000057	000057		Julio Rafael Contreras Roqué																																																																	Argentina		Chubut	Biedma		Puerto Lobos																																																								1/4/74												Oreopholus ruficollis								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Oreopholus				ruficollis			N/A							
1660905739					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000043	000043		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Laguna Corona																																																								12/4/73												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905738					13/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000027	000027		Julio Rafael Contreras Roqué																																																																	Argentina		Chubut	Biedma		Puerto Lobos																																																								1/19/74												Calidris fuscicollis								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Calidris				fuscicollis			N/A							
1660905737					13/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000049	000049		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Junín		R. Tunuyán																																																								11/23/74												Gallinago paraguaiae								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Gallinago				paraguaiae			N/A							
1660905736					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000038	000038		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Ruta 237, 18 km al N del Rio Collon-Cura																																																								12/4/73												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905735					27/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000031	000031		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	25 de Mayo		Clemente Onelli																																																								12/28/73												Thinocorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				N/A			N/A							
1660905734					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000039	000039		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		En bajada de Collón Curá																																																								12/9/73												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905733					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000041	000041		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Pilcaniyeu		Clemente Onelli																																																								12/28/73												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905732					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000037	000037		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Lácar		Pampa de Alicura																																																								12/9/73												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905731					13/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000030	000030		Julio Rafael Contreras Roqué																																																																	Argentina		Chubut	Biedma		Puerto Lobos																																																								12/31/73												Calidris fuscicollis								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Calidris				fuscicollis			N/A							
1660905730					23/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000042	000042		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Pilcaniyeu		Río Pichileufú, Ea. Pilila																																																								3/21/74												Thinocorus rumicivorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				rumicivorus			N/A							
1660905729					27/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:000034	000034		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Pampa de Zingoni																																																								12/9/73												Thinocorus								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus				N/A			N/A							
